#t,ms p
6.23001 6.191823727318127931e+04
6.2329 6.193132700861352350e+04
6.23522 6.194192580858375004e+04
6.23753 6.195256969851257600e+04
6.24042 6.196582090983809030e+04
6.24273 6.197624490981493000e+04
6.24504 6.198644280419134157e+04
6.24793 6.199875213627416088e+04
6.25025 6.200810674350741465e+04
6.25256 6.201689957003729069e+04
6.25545 6.202697055571400415e+04
6.25776 6.203418250039276609e+04
6.26008 6.204057148104927910e+04
6.26297 6.204734748194112763e+04
6.26528 6.205179009641648736e+04
6.2676 6.205536033712876815e+04
6.27049 6.205867719611363282e+04
6.27281 6.206052276526725473e+04
6.27512 6.206176246665116196e+04
6.27801 6.206262589268565353e+04
6.28033 6.206289458481105248e+04
6.28264 6.206288358824466559e+04
6.28554 6.206259208351977577e+04
6.28786 6.206221414362781070e+04
6.29017 6.206176200731856807e+04
6.29307 6.206114906381107721e+04
6.29539 6.206065166957340261e+04
6.29771 6.206016600869943795e+04
6.30002 6.205970427746541100e+04
6.30292 6.205918348176594009e+04
6.30524 6.205884013931833033e+04
6.30756 6.205859079916384508e+04
6.31045 6.205845103694146383e+04
6.31277 6.205850496571631811e+04
6.31509 6.205873272333016212e+04
6.31799 6.205932449461080250e+04
6.3203 6.206007659720334777e+04
6.32262 6.206108681335824804e+04
6.32552 6.206271073248063476e+04
6.32784 6.206429618249427585e+04
6.33016 6.206617211228856468e+04
6.33305 6.206889412512904528e+04
6.33537 6.207133386467704258e+04
6.33769 6.207398931080061448e+04
6.34001 6.207685587674230192e+04
6.34291 6.208074343970604241e+04
6.34523 6.208410182586933661e+04
6.34755 6.208763713619793270e+04
6.35045 6.209229662757015467e+04
6.35277 6.209622540600367211e+04
6.35509 6.210034015441430529e+04
6.35799 6.210573828149580368e+04
6.36032 6.211024920442637085e+04
6.36264 6.211490168704524694e+04
6.36555 6.212088737383771513e+04
6.36787 6.212580724785558414e+04
6.3702 6.213083100776791252e+04
6.37252 6.213595596281594771e+04
6.37543 6.214245499617970199e+04
6.37775 6.214768467657209840e+04
6.38007 6.215291097778492258e+04
6.38298 6.215940051455491630e+04
6.3853 6.216453405050563015e+04
6.38762 6.216960553584556328e+04
6.39052 6.217584689456681372e+04
6.39284 6.218076650558754045e+04
6.39516 6.218562455763237813e+04
6.39806 6.219162493878213718e+04
6.40038 6.219637780989922612e+04
6.4027 6.220109759565575223e+04
6.40501 6.220579267688238906e+04
6.40791 6.221163216462291894e+04
6.41023 6.221628614831634331e+04
6.41254 6.222092421464546351e+04
6.41544 6.222669920192076097e+04
6.41775 6.223129769804852549e+04
6.42007 6.223587293383721408e+04
6.42296 6.224155287246137596e+04
6.42528 6.224605837376962154e+04
6.42759 6.225052422836184269e+04
6.43048 6.225604044873272505e+04
6.4328 6.226039294871880702e+04
6.43511 6.226468391639670153e+04
6.438 6.226994964172069012e+04
6.44032 6.227407426037229743e+04
6.44263 6.227811141100598616e+04
